date;name;tweet;sentimen
Oct-27;Afolra;cepadddh aku tidak sabar ;positif
Oct-27;Hari Porwoko;@byu_id saya beli topping @YouTube tapi kok ngga bisa dipakai yaa? Kenapa nih? Tolong dong kasih solusi.;negatif
Oct-27;Namaku;Wow mau bagi2 kuota 10gb ya min? Makasi.;positif
Oct-27;Cobra Macok;kirain gua doang  disangka rubah dns lah vpn lah hadeh. ;negatif
Oct-27;ferdy kusuma;min @byu_id  cek dm yes.;netral
Oct-27;Saftian DK;cara unreg gimana woi min? udah mau 2 hari mention tapi kaga dibales  di sebelah cepet bener balesnya..;netral
Oct-27;Telkomsel;lih settings - general - reset - reset network setting. Jika masih berkendala  yuk infokan data berikut: 1. Nomor HP  2. Tanggal dan waktu kejadian. Kirim via DM ya  agar dapat dibantu lebih lanjut dan kerahasiaan data tetep terjaga. Makasih :) -Ruina;positif
Oct-27;Telkomsel;Hai  Kak Tata. Maaf ya jadi ga nyaman. Mengenai keluhan akses internet lambat  silakan Kakak coba dulu refresh jaringan dengan cara berikut ya: a. Android: Switch 'manual network' pada menu mobile networks  pilih operator lain terlebih dahulu  kemudian pilih Telkomsel  b. iOS: Pi;positif
Oct-27;tata;lo bedua ni tolong bgt jaringannya ngilang mulu dari pagi  kaga jelas  mahal doang lo ye  tapi lemot  gua mau nugas ni tolong banget atuh @Telkomsel @byu_id;negatif
Oct-27;hanin;kirain aku aja yg kayak gini...;netral
Oct-27;hanin;cuan 5gb tuh maksudnya apa sih kak? jujur aku gatau jd gangerti;positif
Oct-27;tata;tolong dong ini kenapa jaringannya jelek banget dari pagi @byu_id;negatif
Oct-27;Heika;@byu_id kenapa ya sinyalnya kok jadi h+ dari kemaren  plis by u perbaiki deh;negatif
Oct-27;awokawokawok;min kencengin kualitas jaringan di Pekalongan ngapaaa  lemot bangetttt @byu_id;negatif
Oct-27;burungbiru_;Rumahku mati lampu dan otomatis WiFi juga mati. Kaget kok masih bisa internetan padahal perasaan paket gk ada  ternyata oh ternyata. Thanks @byu_id ;negatif
Oct-27;Put;@byu_id halo kak  ini maksudnya cuan 5GB gimana ya?;netral
Oct-27;faaaaa;jd makin cinta sama @byu_id ;positif
Oct-27;Arako;Jam terbang memang ga bisa bohong.  Kemarin DM CS @byu_id dan @Telkomsel untuk menyampaikan keluhan (DM byU pake akun lain  tapi isi keluhannya sama karena gw pake 2 kartu ini barengan). Untuk menanggapi keluhan konsumen  ByU sepertinya masih harus belajar banyak sama kakaknya.;negatif
Oct-27;;beli paket yg normal aja kecepatan ny segini   apalagi yg pipipipp 1.5 . hadehhhh pipippiipipipkntl;netral
Oct-27;Lukeman Mikahrun;nanti kalau udah abis yg 1.5  aku beli kok min pasti. 1.5 mbps aja lanjay kok yutup netpliks piuu;negatif
Oct-27;Felix Feliciter;Min @byu_id  tolong bales dm ku ya;netral
Oct-27;Maverick;Gw kira gw doang yg ngerasain lemot akhir2 ini  taunya banyak juga. Benerin dong min kek dulu lgi;negatif
Oct-27;Stefanus Ade Setiawan;Punya e Indosat ;netral
Oct-27;Dewangga Putra A;@byu_id aku barusan beli topping Vidio Premium 5 GB 30 days  tuh gimana cara ngaktifin premium vidionya Min?;negatif
Oct-27;Okti;Saya beli paketan 1 5Mbps ga lama kemudian promo 2Mbps so sad;negatif
Oct-27;Andreas Danu Prakoso;Balik tsel lagi aja  bayu lagi capek wkwk;negatif
Oct-27;yanyan;Kasar;negatif
Oct-27;Andreas Danu Prakoso;Wkwkwk ar @ruhiyannn;netral
Oct-27;Ju & Milk ;sekarang by u jaringannya tambah jelek ya?;negatif
Oct-27;Stefanus Ade Setiawan;Bales dong woiiiii woii WOIIIII;netral
Oct-27;Stefanus Ade Setiawan;Anjirlah bales dong babi;netral
Oct-27;Sodik Kirono;Asyiiiikk... Setelah update aplikasi  paket 50rebu pelanggan lama juga berubah dan ada tambahan kuota  thanks berat min @byu_id . ;negatif
Oct-27;Rafly;Ganisa tuker tambah nih nin;netral
Oct-27;verfluchte Bilder;yg 15gb 50rb udh nongol  tinggal nunggu yg 34gb 100rb bakal nongol gak buat anak lama ? ;negatif
Oct-27;fay;Nge spike²  agak telat respon nya;negatif
Oct-27;Nur Salim;Adaain 3 mbps donk;netral
Oct-27;Mohammad Hafidz;Pipip paket yg biasa tp rasanya kek unli;negatif
Oct-27;Muhammad Ikhsan;it was beyond my expectation min ! jaman dulu dirumah speedy 384kbps aja hargamya 300rb  eh ini By.U 2Mbps 140rb !;netral
Oct-27;Ahmad Bahruddin;Ini semuanya bisa atau tertentu aja?;netral
Oct-27;×^××^×;Mungkin kamu beli paket yang dinetflix itu basic atau mobile kak bukan premium makanya gak bisa maksimal di 1080p atau 4K;negatif
Oct-27;Albaee ;Min sampe bulan depan ya pls;netral
Oct-27;Tjungkrink;@byu_id  paketku gak nyampe2 yaa lama amat dikirim sama kang jne @jne;negatif
Oct-27;𝐬𝖆𝖉𝖎𝖊 ;@byu_id min kok kalo mati listrik internetnya langsung ikutan ilang sih  sedih banget mana disini mati listrik suka lama. :(((;negatif
Oct-27;Minum Yakuy Everyday;2Mbps bukan 2MBps alias 250KBps;netral
Oct-27;i'm gurly;Paketnya smpe 10 november dong min  kalo bisa selamanya ya gaa;netral
Oct-27;Tulus | Panin Life;Lah  kuota utama ada  kuota topping viu ada. Ya v kepotong cuma utama. Gimana??????;negatif
Oct-27;Imah;Punya ku blm muncul min;netral
Oct-27;Dii;awas aja sih  paket aman jaya 1 5mbps abis. paketan yg aman jaya 2mbps ngilang;negatif
Oct-27;InuYasha;Minn baiiii @byu_id kuota youtubeku kenapa ga bisa dipakek ya?? Ini baru beli tapi buat buka youtube ga bisaa..;negatif
Oct-27;Senja Warna Saga;Bandung kadang Sukabumi jga :) :( naek turun sih apalagi klw pake paket unli;negatif
Oct-27;Nomad Gamer;Area mana bang? Area saya ijo sih 85-95 ms. Kadang spike ke 117 ms tapi gak sering. Area saya Pekanbaru;negatif
Oct-27;panggil aja ijul;Halo nindy  kuota yang 20GB 20RIBU 10HARI  udah tidak ada ya ?;negatif
Oct-27;Ponakan Kim Jong Un;Halo....;netral
Oct-27;kacang;Nyesel gua  kecepetan beli.;negatif
Oct-27;RIKI SUBAGJA;Sudah saya dm.;netral
Oct-27;Muhammad Riefqi;130k 2mbps 150k 2.7mbps;netral
Oct-27;mute;Cinta banget dah :(;positif
Oct-27;Luke khaswara;Bikin permanen lah min.kalo bisa dikasih pilihan speed nya juga biar lebih nyaman pake by.U;positif
Oct-27;bad boy;di kasih 1 5 mbps aja ngeluh mulu heran gua mah;negatif
Oct-27;punten grabpud;Iyah yg 1mbps stabil  ini pake yg 2mbps jadi 120;netral
Oct-27;Anton Fathurochim;Cuan itu artinya apa?;netral
Oct-27;amą`;@byu_id terbaik;positif
Oct-27;Dattebayo ;Kak yg ini cuan 5gb user lama apakah bisa beli?;negatif
Oct-27;living as,;Sinyalnya ancur ancuran;negatif
Oct-27;Hatta_Assyori;Paketan 1.5 mbps main game ping masih naik turun ;negatif
Oct-27;RZK;Ini di tathering ya bang ?  Kalo pas main jangan di tathering  saya stabil kok;negatif
Oct-27;diaa;Abis ngisi 20  gagal sekali dan coba lagi  jadi berkurangnya 20  eh di apk nambah 40. Halal ga ni min @byu_id @linkaja;negatif
Oct-27;𝐏𝐢𝐜𝐜𝐚𝐜𝐡𝐮 ;Akuu akuuu  baru beli tadi  makin nyaman dah ;positif
Oct-27;꧋ꦩꦶꦥ꦳ꦸꦢ꧉;Yg unlimited 2 mbps kecepatan download speed  bisa dapat berapa mb gan?;netral
Oct-27;bebebmu;Pake ios diisi @byu_id juga berasa kentang;netral
Oct-27;#TEAMSNAPTWEET;Suka gedeg tapi tetep aja dikasi reward. Makasi ya @byu_id;netral
Oct-27;Not.Found;Bisa aja fakir kuota;netral
Oct-27;Gin Doji;pake FUP ga by.u? atau batasnya emang segitu?;netral
Oct-27;Muddybuddy manicorganic | student ambass CICIL;Belum cobain min  masih ada yg 1 5mbps;netral
Oct-27;Gin Doji;Nigeria bisa 5Mbps;netral
Oct-27;HyPus;1 Mbps = 100K  please;netral
Oct-27;;@byu_id min paket ini ga bs d beli sama pengguna lama byu yah??;negatif
Oct-27;tan;Tuh kan nin banyak yg bilang paket 2mbps nya di permanen-in aja wkwk.. ayolah permanen-in ya nin;negatif
Oct-27;RuinTheBigDay;Saya yg 1mbps dulu itu stabil loh.;netral
Oct-27;Dd_supriatna;Aww terimakasih 9 bulan nya @byu_id;netral
Oct-27;aaaAaAAAA;yah msh smp bulan depan nih paketannyaa  tahan dulu promonya min;netral
Oct-27;Manuluh ;Rubah jadi 2MBps baru kita hepi (人 •͈ᴗ•͈);netral
Oct-27;Gin Doji;Ini ga pake FUP kan?;netral
Oct-27;ucapkan;yuhuu;netral
Oct-27;Pokcoy;Lg ngerasain nih uwuwuw;netral
Oct-27;Alfa Numero;Topping IG suka masih eror  yg kesedot malah kuota utama  Udah mode pesawat  udah restart device  udah ganti apn dan ga make vpn;negatif
Oct-27;riza iven;Adain yg 2 gb per hari min plus unlimited ;netral
Oct-27;5.00 AM;Min  sy beli yg 20gb 20rb  pas udh di aktivasi kok isinya cuma 10gb   niat ga sih jualan?;negatif
Oct-27;Diva.;permanenin aja pls karna 1 5mbps masih lemot;negatif
Oct-27;bark..;Kok bingung  itu kn nambah speed yg normalnya 1.5 jadi 2Mbps makin kencang  harga ttp sama 140rb Murmer banget ;negatif
Oct-27;Aku;Kenapa baru ada sekarang setelah aku beli yg 1 5mbps :);netral
Oct-27;에르 𝕭;Td pas buka bisa ternyata anjir;netral
Oct-27;IndahSas;Aku udah nyoba tetep gabisa  pas klik “beli” malah kembali ke profil :( Emang buat pengguna baru doang kayanya;negatif
Oct-27;Retno T Anggraini;Baru aja beli yg 10gb. Penyesalan memang di akhir ;positif
Oct-27;Muhammad Ilham Setiadi;Kalau bisa permanen kenapa harus promo sih nin  biar besok-besok bisa tetep pakai paket aman jaya 2 Mbps  ya kan? ;netral
Oct-27;Njen;Sebel sinyal ilang mulu -_-;netral
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!! 10;netral
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!! 9;netral
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!! 8;netral
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!! 7;netral
Oct-27;caa.....................;Bengek oii;netral
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!! 6;netral
Oct-27;Tenryuubito;Nin masa 34gb 100k cuma buat anak baru doang ;negatif
Oct-27;ran;Awalnya pengen coba tapi ragu soalnya bingung maksudnya 1 5+0 5 tu gimana:( akhirnya beli yg lain paketannya:(;negatif
Oct-27;b;@byu_id min mau tanya kalo paketan internet udah abis trs blm diisi pulsa lagi tapi nomernya aktif gapapa min? Ga masuk masa aktif/tenggang? Mksh;netral
Oct-27;Yn;@byu_id tolong diperkuat lagi jaringannya?;netral
Oct-27;areumdaun;Aman jaya di semua platform kecuali netflix  saya ga ngerti knp pas nonton netflix resolusi videoya maksimal 480 sedangkan nonton di apk lain bisa sampai 1080;netral
Oct-27;(￣(工)￣);Sampe kapan nih? Duh yg 1.5mbps masi lama;negatif
Oct-27;bih;1mbps 100k 1 bulan BALIKIN WOYYYYYYYYYYYY!!!;netral
Oct-27;Bambang;2Mbps 140k 1Mbps 70k dong;netral
Oct-27;𝐣𝐞𝐣𝐞𝐞;aku masih setia nunggu kouta telegram;positif
Oct-27;doui;Permanen 2mbps plissss;netral
Oct-27;Maz Joe;Permanen kak 2Mbps please;netral
Oct-27;Achilles;Kasi tau ya nindy promonya sampe kapan masih ngabisin promo 10gb 20rb nii;netral
Oct-27;RIKI SUBAGJA;@byu_id Saya mau aktivasi sim card by.u tapi selalu gagal  keterangannya no ktp/nik tidak ditemukan. Padahal baik no ktp/nik dan no kk yang saya masukkan sudah benar. Bagaimana ini jadi menyulitkan?;negatif
Oct-27;리 | 𝓡𝓲;Wkwk yg 1.5 mbps masih sampai 6 nov.mudhan masih lanjut ya bulan depan;netral
Oct-27;(75)  ᮚᮓᮤ ᮃᮛᮤᮞᮔ᮪ᮓᮤ HSK 2021 (汉语水平考试）;Bikinin dong pilihan baru 1Mbps = harga 100K;netral
Oct-27;Adi Sulistyo;Lumayannnn  nuhun a;netral
Oct-27;mamat;promo sih promo tp gk gini juga ya bro wkwkw  udah seminggu nih baru kepake 2GB.;netral
Oct-27;Roche Uzuma;"@byu_id jaringan nya udh g bagus nih  awal"" doang bagus n stabil  g rekomen bgt dah buat meeting online  malah patah"" n suara g jelas.";positif
Oct-27;Cop;Waduh...sama nih kyknya malah youtubenya muter2 doang gak keluar programnya tolong di proses dong min.;negatif
Oct-27;Diva.;@byu_id sinyalnya lg ada gangguan kah? masa 3g satu batang doang:(;negatif
Oct-27;mamat;baca komen banyak yg kecewa sekarang  akupun juga  beli topping YouTube 10GB 20 Hari sinyal lemot parah harus mancing dulu sama Smartfren baru mau play. dulu engga pdhal.;negatif
Oct-27;KJWBee;Aku beli topping YouTube sama viu tapi kok yang kepake tetap kuota utama pas buka apk ini  terutama pas nonton di viu  baru sadar ternyata yang habis itu kuota utama  kan sakit. Ini gimana ya @byu_id ?;negatif
Oct-27;fadhil;@byu_id mau tanya nomor by u yg sudah lama tidak dipakai lagi apa masih bisa aktif??;negatif
Oct-27;delayahh;Ayo byu jadikan aku BA  aku butuh income tambahan @byu_id;netral
Oct-27;gale;@byu_id noh liat masa disuru ganti;netral
Oct-27;Adhykusuma;Ceban GB gocap  artinya 1 GB ya goceng..  Friendly yaa..  Untung ga temenan sm w yg remahan pakek si kuning pas flash sale dpt 50 GB cuma cepek ceng  alias 1 GB dihitung duwa rebu ;positif
Oct-27;Diva.;@byu_id lagi gangguan kah min? sinyal diaku kok jelek bgt :(((;negatif
Oct-27;أبوصفية;Canggih ya mase @byu_id   bener2 sesuai kebutuhan.;positif
Oct-27;Alfath Payment;Pulsa by.u disini https://orderkuota.com/reff/42CF9C murah dan lengkap;positif
Oct-27;Nay ⁵ ₊✜˚. on priv.;sayang bgt sama @byu_id ;netral
Oct-27;yoko.;Gratis kek nahan amat;netral
Oct-27;dsal — SNACKBOX;beli via web lewat hp bisa ga kak? webnya apa ya?;netral
Oct-27;;punyaku kok gada min  di topping juga gada;negatif
Oct-27;Fafaa Sharing Fankit and SG The Boyz;Hehh sumpah dah gabisa pake dana juga????;negatif
Oct-27;fani;@byu_id cek dm ya min makasi;netral
Oct-27;Daniel Simanullang;Sinyal @Telkomsel @byu_id  uda 3 hari kualitas butut di sini. Masa pingnya sampe 1000;negatif
Oct-27;Bumblebeexx;"@byu_id halo min  kalo paket internet sebelumnya masih ada misal 3gb terus beli kuota ""yg semua semuanya"" Beli 2gb. Nah itu ga di akumulasi ya? Kuota saya hangus 3gb karena masa aktif nya sudah abis  saya kira itu sudh tergabung dgn kuota yg baru. Gimana ";negatif
Oct-27;Ms. Gaha;Apakah mungkin dapat terwujud? @Telkomsel @3CareIndonesia @smartfrenworld @axiata @AXISgsm @IndosatOoredoo @byu_id  TWITTER PLEASE DO YOUR MAGIC!;netral
Oct-27;Rrrrrr;@byu_id  bahkan sinyalnya juga sampe kadang ada kandang gak ada;negatif
Oct-27;Rrrrrr;@byu_id kenapa ko ini jadi lemot ya internetnya  padahal kuota masih ada. ngirim pesan di wa aja gak nyampe-nyampe;negatif
Oct-27;a.k.a;mulai lemot;negatif
Oct-27;Jefri Nichol;Di saya kok ga ada ya min?;negatif
Oct-27;ijun;@byu_id hay ka  kartu by.u saya ilang  gimana caranya dapat kartunya lagi ya?;netral
Oct-27;Saftian DK;@byu_id udah sehari ga dijawab juga.. after salesnya payah ni..;netral
Oct-27;ズﾑひﾶ ﾶﾉム尺ﾑ丂ﾉ;Saldo Paypalnya Kak ;netral
Oct-27;Rodjer;@byu_id min byu ngape ngelag kalo dipake maen game? ga nyaman ni kalo push rank jadinya;netral
Oct-26;Harta, Tahta, Gapunya.;Mau pamer gimana:( main game aja ping nya jumping mulu:( padahal simpati ga gitu loh:(;negatif
Oct-26;Aqqad;Yuk  bantu pembangunan pesantren pedalaman Sumatera Utara ;netral
Oct-26;YAZ;@byu_id selamat malam Bila saya membeli paket unlimited 1 5 mbps lalu saya membeli kuota tambahan yang 10gb 1 hari apakah kecepatanya mengikuti paket pertama?;positif
Oct-26;Duhung Yoga pratama;@byu_id min beli paket cuan 10Gb 20rb gimana caranya?;netral
Oct-26;JINGANN!!;@byu_id jaringannya lagi kenap yahh  kok ngeleg bgt pas main game. jangan sampe saya pindah ke @triindonesia;negatif
Oct-26;Rudi;@byu_id min jaringannya lagi knp ya min..dari tadi sore speednya ga seperti sebelum sebelumnya;netral
Oct-26;;@byu_id min  tempatku seharian ngga ada signal min dari jam 10 pagi;netral
Oct-26;manipulator;kenapa ngelag buat main ml  kalo telkomsel ga ngelag  padhal satu provider dong wkwk;negatif
Oct-26;nca;Kek design @byu_id;negatif
Oct-26;i k i ™;@byu_id harus ada kuota utama ya buka yutub loading trs;netral
Oct-26;;@byu_id cek dm min  sinyal nya ga stabil  Dipke apa2 lemot;negatif
Oct-26;Δzis D;@byu_id mohon bantuannya min mengenai jaringan di daerah saya :);netral
Oct-26;Reza;Lemot sinyalnya  boro2 full HD;negatif
Oct-26;Zura janai;LEMOT BANGET  PADAHAL 4G @BYU @byu_id;negatif
Oct-26;joki balap;beralih ke @byu_id dong;netral
Oct-26;Flazetta;min cek dm dong @byu_id;netral
Oct-26;Egiska;Permisi admin  Kenapa akhir² ini signal lemot banget yah ? Mau komplan lewat pesan juga gak ke kirim²  @byu_id;negatif
Oct-26;A nya 3;@byu_id hallo min  ini kenapa ya koneksinya padahal 4G tapi buat siaran live di Spoon Radio gabisa. Tolong dong udah beberapa hari kaya gini. Saya mention dulu juga ga di respon.;negatif
Oct-26;Flazetta;jaringan bersalah apa gimana nih?? @byu_id cek dm  tolong;negatif
Oct-26;Ahmad Yudi Rifa'i;Nah  untuk itu  kawan saya membuat poster tips belajar dari rumah yang wajib dicoba. Cek yuk di:  https://instagram.com/p/CGzLLXKDL3Q/?igshid=1drlhfffwtnv1…  Jangan lupa like  comment  dan share bila berkenan. Pastikan orang lain  merasakan manfaat yang sama dengan yang kamu rasakan.  Terimakasih ;positif
Oct-26;@ayaharif264;Para netijen jamaah twiiter semoga diberkenankan hatinya untuk melihat video ini;netral
Oct-26;Ayi Mubarok;Makasi ngab;netral
Oct-26;abimanyu;Ntar aku coba dulu deh  Makasih yaa;netral
Oct-26;PuTra DiNaTa;Coba aja dulu Paket Yg seminggu 40 ribu;netral
Oct-26;abimanyu;Buat game di laptop  takutnya pas buat tethering malah lelet huhu;negatif
Oct-26;PuTra DiNaTa;Tp nggk tau di kota km Aq di Bali soalnya  Kan beda kota besar jaringan keknya;positif
Oct-26;PuTra DiNaTa;Lelet nggk sih Buat game  Aq pakai maen ML Lancar aman Jaya;negatif
Oct-26;abimanyu;Lelet? Buat ngegame narik ga?;negatif
Oct-26;inez;Nanya di live chat dari hari apa ga ada tanggepan sama sekali hehe  @byu_id;netral
Oct-26;a half of pathetic;padahal minggu lalu masih work buat g-meet cuman akhir2 ini gak work  pak/bu @kemkominfo ga semua dari kita punya wifi dan ga semua dari kita itu status ekonomi nya bisa dibilang mampu;netral
Oct-26;Anissa S Insani;Iyapppp;netral
Oct-26;sal;Sinyalnya sekarang knp si?:(;netral
Oct-26;W;Ini jaringan by.u knpa.yah.hari ini susah sinyal;negatif
Oct-26;R Deden Lupin;Iya nih  bukannya gak bersyukur pak/bu  tapi kalo gabisa dipake sesuai yg disebutin mah apa daya  ttp ngisi kuota sendiri;negatif
Oct-26;Anissa S Insani;Tapi batas kecepatannya 1.5 mbps. Kalo sekarang sih lagi ada promo jadi kecepatannya 2 mbps.;netral
Oct-26;Telkomsel;3. Direct Message Twitter: @byu_id  4. Direct Message Facebook: byu Indonesia  5. Live Chat: di dalam aplikasi by.U yang terinstall di HP Kakak. Makasih :) -Faza (2/2);netral
Oct-26;Roqi;@byu_id min  byu bisa dipakein kuota keluarganya @Telkomsel ga?;netral
Oct-26;iko;dpt mulu ajg;netral
Oct-26;Nafisa Silva;Sampe kapan min ini?;netral
Oct-26;Chavia;@byu_id kak ini saya sinyal knp jelek terus ya kalau di lokasi kos saya?;negatif
Oct-26;___Baginda;Ini nomor gua @byu_id kok internet nya macet sih  padahal kuota masih aman;negatif
Oct-26;Alessandro Del Rey ;Bacot kamu @byu_id. Udah kebanyakan fitur aneh aja alias bloated.;negatif
Oct-26;Builder Receh;Min @byu_id  biar dapet ini caranya gmn? Cek di app ga ada paketan yg ini.;netral
Oct-26;if;Yaah  kok ga ada ya di apps saya;negatif
Oct-26;Ξｉｖｅｌ;@byu_id min by.u bisa diajak jalan jalan keliling jawa ga? apa cuma jabodetabek?;negatif
Oct-26;Nadhilah;Gadaa juga):;netral
Oct-26;tan;Kak promo 2mbps nya nyampe kapan????;netral
Oct-26;Sesuka Hati;@tiyaidr silahkan tambah topingnya kak;netral
Oct-26;safitri nur aisyah;@byu_id kak saya beli kuota toping transaksinya sudah berhasil tpi kok kuotanya belum masuk ya?;positif
Oct-26;Uchrowidono;@byu_id pembelian pulsa di tokopedia  pulsa tidak masuk. Cek DM;negatif
Oct-26;not a surprise;Jgn gt km :(;netral
Oct-26;Tomi Kalaza;Admin @byu_id untuk reward Kuota Belajar ini  apa bisa digunakan untuk akses aplikasi ZOOM ya??? Mohon infonya~;netral
Oct-26;Irfanesse;Buat main game jaringan lag banget :((;netral
Oct-26;Fatya Nuraini;@byu_id min saya mau nanya. Saya baru pertama kali beli kartu by u yg diambil di indomart. Nah tadi pas saya mau ke sana kasirnya nanya pin. Cuman sampe skrng saya belum ada pin nya. Itu kenapa ya min?;negatif
Oct-26;Waterboi Pierce ;@byu_id Nindy  sim ejectornya bisa dipanjangin aja nggak? Soalnya kependekkan untuk beberapa smartphone  enggak nyampe. Mendingan pegangannya dipendekkin.;netral
Oct-26;bram;min adain topping buat telegram dong @byu_id;netral
Oct-26;Dan;@byu_id napa ini H+ Udah di mode pesawat  restart dicopot kartu tetep gini Posisi Kota Bandar Lampung;netral
Oct-26;eL — rest.;@byu_id cek dm;netral
Oct-26;Buya Silahuddin;@byu_id halo min  cek DM ya  mau nanyain kartu yang saya pesan  thanks;netral
Oct-26;•°zwichh;@byu_id hai mimin  apakah bisa beli kuota belajar? aku daftarin no byu ke sistem siakad kampus. tp ternyata kuota masuknya ke provider sebelah;netral
Oct-26;Joko Swandy;Di gw masih aman nih  buat streaming  pubg  dipake buat modem mi tv stick di kwalitas streaming 740 masih jalan. Kadang emang sinyal terbit tenggelam tapi masih wajar sih..;netral
Oct-26;A N D R E;Kakk  cek DM help! Urgent;netral
Oct-26;Gugu;Maaf mw tanyak. Kuota belajarnya byu aplikasi yg dipakai sama ya dengan kuota belajar dari pemerinta?;netral
Oct-26;;diapk aku tidak ada min;negatif
Oct-26;Deni Hendratmo;@byu_id min saya baru beli paket perdana 085157526881 sudah beli paket data yg 10 gb  isi pulsa yg 25 rb trus beli lagi pulsa yg 20 rb   tapi ko semua nya ga masuk ya;netral
Oct-26;itu;Kok saya belom ada di reward min? Padahal kemaren baru beli 15K 3GB nya. ;negatif
Oct-26;aya;Walsh seperti ini ternyata;netral
Oct-26;Jasa edit video | zonya;Anjir kemaren aja gue telat yang cuan anak ByU 34gb 100rb;negatif
Oct-26;ᴀʀʀʏ sᴀᴘᴜᴛʀᴀ;Isi pulsa dulu;netral
Oct-26;IFA;Baik banget sih  kamu @byu_id ;positif
Oct-26;Yahya Tejo Kusumo;@byu_id  kualitas @Telkomsel   dengan harga merakyat  pesen SIM card-nya di sini ya.. biar dapet tambahan kuota 2GB https://byu.id/referral?code=BYMITR3398140&action=referral&type=referral…;netral
